path,mzl_label,name,text,edge_masks
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3128_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3128_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3256_566.png,566,SHA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3256_566.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2866_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2866_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3255_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3255_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2843_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2843_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2884_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2884_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2979_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2979_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3148_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3148_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2830_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2830_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3198_631.png,631,HI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3198_631.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2854_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2854_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3004_541.png,541,SAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3004_541.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2794_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2794_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2872_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2872_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2973_859.png,859,GAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2973_859.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2863_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2863_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3302_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3302_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2849_711.png,711,U U U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2849_711.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2891_142.png,142,RI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2891_142.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3006_490.png,490,U2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3006_490.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3305_560.png,560,A2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3305_560.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3218_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3218_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3230_580.png,580,BU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3230_580.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2953_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2953_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2870_259.png,259,ZE2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2870_259.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3133_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3133_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2845_495.png,495,E2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2845_495.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2961_711.png,711,U U U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2961_711.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3273_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3273_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2898_856.png,856,HA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2898_856.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3300_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3300_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2975_99.png,99,SILA3,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2975_99.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3223_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3223_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2832_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2832_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3220_90.png,90,APIN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3220_90.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3303_552.png,552,MA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3303_552.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3247_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3247_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3268_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3268_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3049_92.png,92,UTUKI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3049_92.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2820_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2820_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2909_90.png,90,APIN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2909_90.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2987_599.png,599,SHA3,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2987_599.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3201_711.png,711,U U U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3201_711.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3122_1.png,1,ASH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3122_1.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2817_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2817_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2815_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2815_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3240_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3240_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3115_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3115_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3112_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3112_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2915_812.png,812,LU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2915_812.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2876_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2876_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3056_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3056_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3066_469.png,469,GISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3066_469.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3125_164.png,164,EN TIMES ME,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3125_164.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3199_110.png,110,NAA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3199_110.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2810_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2810_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3216_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3216_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2968_24.png,24,KA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2968_24.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3260_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3260_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2850_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2850_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3236_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3236_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2803_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2803_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3197_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3197_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2998_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2998_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2989_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2989_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3077_275.png,275,EZEN TIMES BAD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3077_275.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2908_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2908_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3191_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3191_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3034_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3034_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3177_661.png,661,U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3177_661.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2858_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2858_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3314_541.png,541,SAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3314_541.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3096_172.png,172,SA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3096_172.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3010_252.png,252,I,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3010_252.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3176_535.png,535,SHESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3176_535.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3140_10.png,10,AN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3140_10.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3068_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3068_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2835_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2835_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2920_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2920_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3213_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3213_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3137_641.png,641,IM,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3137_641.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3025_661.png,661,U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3025_661.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3183_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3183_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2859_90.png,90,APIN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2859_90.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3127_358.png,358,BI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3127_358.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3301_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3301_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3266_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3266_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2962_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2962_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2913_164.png,164,EN TIMES ME,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2913_164.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2896_1.png,1,ASH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2896_1.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2808_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2808_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3153_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3153_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3086_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3086_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2940_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2940_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3166_861.png,861,NUMERIC SIGN FIVE DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3166_861.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3071_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3071_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3217_856.png,856,HA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3217_856.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3102_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3102_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3005_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3005_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2833_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2833_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3037_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3037_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3035_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3035_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3270_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3270_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2848_640.png,640,HI TIMES BAD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2848_640.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2867_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2867_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2921_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2921_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3245_20.png,20,UD TIMES U PLUS U PLUS U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3245_20.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2925_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2925_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2924_223.png,223,AB,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2924_223.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2995_578.png,578,KUR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2995_578.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3290_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3290_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3064_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3064_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2991_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2991_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3033_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3033_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3264_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3264_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2928_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2928_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3211_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3211_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3046_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3046_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3246_223.png,223,AB,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3246_223.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3249_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3249_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3262_711.png,711,U U U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3262_711.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2864_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2864_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3178_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3178_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2918_514.png,514,LU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2918_514.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3251_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3251_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3226_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3226_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3261_640.png,640,HI TIMES BAD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3261_640.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2842_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2842_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3271_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3271_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2907_90.png,90,APIN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2907_90.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2814_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2814_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3165_661.png,661,U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3165_661.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2878_501.png,501,UN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2878_501.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3065_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3065_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3084_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3084_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2852_552.png,552,MA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2852_552.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3308_18.png,18,ARAD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3308_18.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3306_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3306_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3105_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3105_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_3116_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_3116_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335608/59_2906_90.png,90,APIN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335608_59_2906_90.png
